sim,fy,region,country,type,clients
29,FY22,Latin America,Mexico,edu_m,0
29,FY22,Latin America,Mexico,edu_total,0
29,FY22,Latin America,Mexico,health_f,1976.8166878827203
29,FY22,Latin America,Mexico,health_m,2961.8718741658295
29,FY22,Latin America,Mexico,health_total,4938.68856204855
29,FY22,Latin America,Mexico,power_f,8996.719623022189
29,FY22,Latin America,Mexico,power_m,10593.003077717482
29,FY22,Latin America,Mexico,power_total,19589.722700739672
29,FY22,Latin America,Mexico,safety_f,664.5093574426819
29,FY22,Latin America,Mexico,safety_m,576.1592314047504
29,FY22,Latin America,Mexico,safety_total,1240.668588847432
29,FY22,Latin America,Mexico,wb_f,1502.6244510931251
29,FY22,Latin America,Mexico,wb_m,1949.3659549472968
29,FY22,Latin America,Mexico,wb_total,3451.9904060404215
29,FY22,Latin America,Mexico,clients_f,10593.070757226493
29,FY22,Latin America,Mexico,clients_m,12668.738525445357
29,FY22,Latin America,Mexico,clients_total,23261.80928267185
29,FY22,Latin America,Peru,edu_f,0
29,FY22,Latin America,Peru,edu_m,0
29,FY22,Latin America,Peru,edu_total,0
29,FY22,Latin America,Peru,health_f,7893.973735778773
29,FY22,Latin America,Peru,health_m,1896.023147812898
29,FY22,Latin America,Peru,health_total,9789.99688359167
29,FY22,Latin America,Peru,power_f,0
29,FY22,Latin America,Peru,power_m,0
29,FY22,Latin America,Peru,power_total,0
29,FY22,Latin America,Peru,safety_f,698.2720249226174
29,FY22,Latin America,Peru,safety_m,19.1723263151668
29,FY22,Latin America,Peru,safety_total,717.4443512377843
29,FY22,Latin America,Peru,wb_f,3435.5950218090784
29,FY22,Latin America,Peru,wb_m,564.7003026635108
29,FY22,Latin America,Peru,wb_total,4000.295324472589
29,FY22,Latin America,Peru,clients_f,9839.201546952509
29,FY22,Latin America,Peru,clients_m,2145.852325979367
29,FY22,Latin America,Peru,clients_total,11985.053872931874
29,FY22,Latin America,Venezuela,edu_f,197.2963581687532
29,FY22,Latin America,Venezuela,edu_m,123.9481239263038
29,FY22,Latin America,Venezuela,edu_total,321.244482095057
29,FY22,Latin America,Venezuela,health_f,61545.117698056114
29,FY22,Latin America,Venezuela,health_m,45669.75907703197
29,FY22,Latin America,Venezuela,health_total,107214.87677508808
29,FY22,Latin America,Venezuela,power_f,0
29,FY22,Latin America,Venezuela,power_m,0
29,FY22,Latin America,Venezuela,power_total,0
29,FY22,Latin America,Venezuela,safety_f,8766.671347153975
29,FY22,Latin America,Venezuela,safety_m,4391.59509026873
29,FY22,Latin America,Venezuela,safety_total,13158.266437422706
29,FY22,Latin America,Venezuela,wb_f,6383.311704657044
29,FY22,Latin America,Venezuela,wb_m,3403.2328390809166
29,FY22,Latin America,Venezuela,wb_total,9786.54454373796
29,FY22,Latin America,Venezuela,clients_f,68815.62773950791
29,FY22,Latin America,Venezuela,clients_m,49461.60739873403
29,FY22,Latin America,Venezuela,clients_total,118277.23513824191
29,FY23,Latin America,Colombia,edu_f,1588.4148713348814
29,FY23,Latin America,Colombia,edu_m,1493.2063292935454
29,FY23,Latin America,Colombia,edu_total,3081.621200628427
29,FY23,Latin America,Colombia,health_f,85850.46541869098
29,FY23,Latin America,Colombia,health_m,36919.93720530008
29,FY23,Latin America,Colombia,health_total,122770.40262399105
29,FY23,Latin America,Colombia,power_f,817.2946433968755
29,FY23,Latin America,Colombia,power_m,1007.7067045180094
29,FY23,Latin America,Colombia,power_total,1825.0013479148847
29,FY23,Latin America,Colombia,safety_f,39498.75237476624
29,FY23,Latin America,Colombia,safety_m,15613.65867179699
29,FY23,Latin America,Colombia,safety_total,55112.41104656323
29,FY23,Latin America,Colombia,wb_f,13661.774239314947
29,FY23,Latin America,Colombia,wb_m,4110.155527777338
29,FY23,Latin America,Colombia,wb_total,17771.929767092286
29,FY23,Latin America,Colombia,clients_f,120618.1933664662
29,FY23,Latin America,Colombia,clients_m,50952.8618282383
29,FY23,Latin America,Colombia,clients_total,171571.05519470453
29,FY23,Latin America,Ecuador,edu_f,0
29,FY23,Latin America,Ecuador,edu_m,0
29,FY23,Latin America,Ecuador,edu_total,0
29,FY23,Latin America,Ecuador,health_f,12639.01127350519
29,FY23,Latin America,Ecuador,health_m,5000.98130812341
29,FY23,Latin America,Ecuador,health_total,17639.992581628598
29,FY23,Latin America,Ecuador,power_f,25.749928594929195
29,FY23,Latin America,Ecuador,power_m,59.61734331847625
29,FY23,Latin America,Ecuador,power_total,85.36727191340545
29,FY23,Latin America,Ecuador,safety_f,1940.1124495552388
29,FY23,Latin America,Ecuador,safety_m,210.4929302234423
29,FY23,Latin America,Ecuador,safety_total,2150.6053797786813
29,FY23,Latin America,Ecuador,wb_f,328.52874077587217
29,FY23,Latin America,Ecuador,wb_m,58.51158176386069
29,FY23,Latin America,Ecuador,wb_total,387.04032253973287
29,FY23,Latin America,Ecuador,clients_f,13921.886157211244
29,FY23,Latin America,Ecuador,clients_m,5188.754049022757
29,FY23,Latin America,Ecuador,clients_total,19110.640206233995
29,FY23,Latin America,El Salvador,edu_f,0
29,FY23,Latin America,El Salvador,edu_m,0
29,FY23,Latin America,El Salvador,edu_total,0
29,FY23,Latin America,El Salvador,health_f,0
29,FY23,Latin America,El Salvador,health_m,0
29,FY23,Latin America,El Salvador,health_total,0
29,FY23,Latin America,El Salvador,power_f,47582.98111405924
29,FY23,Latin America,El Salvador,power_m,23202.15754286402
29,FY23,Latin America,El Salvador,power_total,70785.13865692326
29,FY23,Latin America,El Salvador,safety_f,4544.917361502819
29,FY23,Latin America,El Salvador,safety_m,1372.9800194581576
29,FY23,Latin America,El Salvador,safety_total,5917.897380960977
29,FY23,Latin America,El Salvador,wb_f,2896.7514793307655
29,FY23,Latin America,El Salvador,wb_m,1623.5212293429377
29,FY23,Latin America,El Salvador,wb_total,4520.272708673703
29,FY23,Latin America,El Salvador,clients_f,51943.88373471932
29,FY23,Latin America,El Salvador,clients_m,24915.06083562129
29,FY23,Latin America,El Salvador,clients_total,76858.9445703406
29,FY23,Latin America,Guatemala,edu_f,0
29,FY23,Latin America,Guatemala,edu_m,0
29,FY23,Latin America,Guatemala,edu_total,0
29,FY23,Latin America,Guatemala,health_f,0
29,FY23,Latin America,Guatemala,health_m,0
29,FY23,Latin America,Guatemala,health_total,0
29,FY23,Latin America,Guatemala,power_f,6678.1350014972195
29,FY23,Latin America,Guatemala,power_m,3328.7158827297026
29,FY23,Latin America,Guatemala,power_total,10006.850884226922
29,FY23,Latin America,Guatemala,safety_f,3921.7495260718406
29,FY23,Latin America,Guatemala,safety_m,1950.7416233184997
29,FY23,Latin America,Guatemala,safety_total,5872.49114939034
29,FY23,Latin America,Guatemala,wb_f,1365.9992459972088
29,FY23,Latin America,Guatemala,wb_m,616.2906264928985
29,FY23,Latin America,Guatemala,wb_total,1982.2898724901072
29,FY23,Latin America,Guatemala,clients_f,9222.42642827224
29,FY23,Latin America,Guatemala,clients_m,4576.0567980738
29,FY23,Latin America,Guatemala,clients_total,13798.48322634604
29,FY23,Latin America,Honduras,edu_f,0
29,FY23,Latin America,Honduras,edu_m,0
29,FY23,Latin America,Honduras,edu_total,0
29,FY23,Latin America,Honduras,health_f,0
29,FY23,Latin America,Honduras,health_m,0
29,FY23,Latin America,Honduras,health_total,0
29,FY23,Latin America,Honduras,power_f,4431.999531740039
29,FY23,Latin America,Honduras,power_m,2489.422323578188
29,FY23,Latin America,Honduras,power_total,6921.421855318227
29,FY23,Latin America,Honduras,safety_f,4088.30310076873
29,FY23,Latin America,Honduras,safety_m,916.4040688068692
29,FY23,Latin America,Honduras,safety_total,5004.707169575599
29,FY23,Latin America,Honduras,wb_f,391.65532579691126
29,FY23,Latin America,Honduras,wb_m,70.61438337212721
29,FY23,Latin America,Honduras,wb_total,462.2697091690385
29,FY23,Latin America,Honduras,clients_f,6689.124744767067
29,FY23,Latin America,Honduras,clients_m,2988.2438867034034
29,FY23,Latin America,Honduras,clients_total,9677.36863147047
29,FY23,Latin America,Mexico,edu_f,0
29,FY23,Latin America,Mexico,edu_m,0
29,FY23,Latin America,Mexico,edu_total,0
29,FY23,Latin America,Mexico,health_f,3020.3767152927594
29,FY23,Latin America,Mexico,health_m,2190.1871150666816
29,FY23,Latin America,Mexico,health_total,5210.5638303594405
29,FY23,Latin America,Mexico,power_f,5577.234449418885
29,FY23,Latin America,Mexico,power_m,5636.2718235577395
29,FY23,Latin America,Mexico,power_total,11213.506272976623
29,FY23,Latin America,Mexico,safety_f,521.3225433138139
29,FY23,Latin America,Mexico,safety_m,248.25483356844785
29,FY23,Latin America,Mexico,safety_total,769.5773768822617
29,FY23,Latin America,Mexico,wb_f,2150.910092386042
29,FY23,Latin America,Mexico,wb_m,2752.0382850229225
29,FY23,Latin America,Mexico,wb_total,4902.948377408964
29,FY23,Latin America,Mexico,clients_f,7850.804656447233
29,FY23,Latin America,Mexico,clients_m,7595.065331199483
29,FY23,Latin America,Mexico,clients_total,15445.86998764672
29,FY23,Latin America,Peru,edu_f,0
29,FY23,Latin America,Peru,edu_m,0
29,FY23,Latin America,Peru,edu_total,0
29,FY23,Latin America,Peru,health_f,24216.87867211825
29,FY23,Latin America,Peru,health_m,10167.962025510116
29,FY23,Latin America,Peru,health_total,34384.840697628366
29,FY23,Latin America,Peru,power_f,0
29,FY23,Latin America,Peru,power_m,0
29,FY23,Latin America,Peru,power_total,0
29,FY23,Latin America,Peru,safety_f,10460.815966453356
29,FY23,Latin America,Peru,safety_m,2021.504140379576
29,FY23,Latin America,Peru,safety_total,12482.320106832933
29,FY23,Latin America,Peru,wb_f,99.23146040622603
29,FY23,Latin America,Peru,wb_m,538.3006693576134
29,FY23,Latin America,Peru,wb_total,637.5321297638394
29,FY23,Latin America,Peru,clients_f,31622.857262231875
29,FY23,Latin America,Peru,clients_m,11921.526360947237
29,FY23,Latin America,Peru,clients_total,43544.383623179114
29,FY23,Latin America,Venezuela,edu_f,259.2983605628652
29,FY23,Latin America,Venezuela,edu_m,191.40629235460597
29,FY23,Latin America,Venezuela,edu_total,450.7046529174711
29,FY23,Latin America,Venezuela,health_f,21109.59864183032
29,FY23,Latin America,Venezuela,health_m,4088.705013745015
29,FY23,Latin America,Venezuela,health_total,25198.303655575335
29,FY23,Latin America,Venezuela,power_f,0
29,FY23,Latin America,Venezuela,power_m,0
29,FY23,Latin America,Venezuela,power_total,0
29,FY23,Latin America,Venezuela,safety_f,12221.77500185757
29,FY23,Latin America,Venezuela,safety_m,2175.6015987042047
29,FY23,Latin America,Venezuela,safety_total,14397.376600561774
29,FY23,Latin America,Venezuela,wb_f,36.57767049084242
29,FY23,Latin America,Venezuela,wb_m,16.943109516998835
29,FY23,Latin America,Venezuela,wb_total,53.52078000784125
29,FY23,Latin America,Venezuela,clients_f,26703.519816805892
29,FY23,Latin America,Venezuela,clients_m,5155.961011274963
29,FY23,Latin America,Venezuela,clients_total,31859.480828080865
29,FY24,Latin America,Colombia,edu_f,2645.7940390094
29,FY24,Latin America,Colombia,edu_m,2575.7711096295243
29,FY24,Latin America,Colombia,edu_total,5221.565148638924
29,FY24,Latin America,Colombia,health_f,0
29,FY24,Latin America,Colombia,health_m,0
29,FY24,Latin America,Colombia,health_total,0
29,FY24,Latin America,Colombia,power_f,55.76922820720284
29,FY24,Latin America,Colombia,power_m,45.52293930721437
29,FY24,Latin America,Colombia,power_total,101.29216751441722
29,FY24,Latin America,Colombia,safety_f,5181.523859972675
29,FY24,Latin America,Colombia,safety_m,3864.285669843532
29,FY24,Latin America,Colombia,safety_total,9045.809529816208
29,FY24,Latin America,Colombia,wb_f,7778.232743270063
29,FY24,Latin America,Colombia,wb_m,2121.811951265227
29,FY24,Latin America,Colombia,wb_total,9900.04469453529
29,FY24,Latin America,Colombia,clients_f,10684.758784974842
29,FY24,Latin America,Colombia,clients_m,4525.911068947124
29,FY24,Latin America,Colombia,clients_total,15210.669853921963
29,FY24,Latin America,Ecuador,edu_f,1494.6142829687117
29,FY24,Latin America,Ecuador,edu_m,835.1534312074882
29,FY24,Latin America,Ecuador,edu_total,2329.7677141761997
29,FY24,Latin America,Ecuador,health_f,14800.524304899143
29,FY24,Latin America,Ecuador,health_m,7816.642888725319
29,FY24,Latin America,Ecuador,health_total,22617.16719362446
29,FY24,Latin America,Ecuador,power_f,183.0429035874938
29,FY24,Latin America,Ecuador,power_m,11.200992125074125
29,FY24,Latin America,Ecuador,power_total,194.24389571256793
29,FY24,Latin America,Ecuador,safety_f,3196.6339177705913
29,FY24,Latin America,Ecuador,safety_m,1249.3885151892675
29,FY24,Latin America,Ecuador,safety_total,4446.022432959859
29,FY24,Latin America,Ecuador,wb_f,664.488471536927
29,FY24,Latin America,Ecuador,wb_m,319.83813520129746
29,FY24,Latin America,Ecuador,wb_total,984.3266067382244
29,FY24,Latin America,Ecuador,clients_f,17731.36895835543
29,FY24,Latin America,Ecuador,clients_m,9055.595735918678
29,FY24,Latin America,Ecuador,clients_total,26786.96469427411
29,FY24,Latin America,El Salvador,edu_f,0
29,FY24,Latin America,El Salvador,edu_m,0
29,FY24,Latin America,El Salvador,edu_total,0
29,FY24,Latin America,El Salvador,health_f,0
29,FY24,Latin America,El Salvador,health_m,0
29,FY24,Latin America,El Salvador,health_total,0
29,FY24,Latin America,El Salvador,power_f,64462.77490689512
29,FY24,Latin America,El Salvador,power_m,33588.3633055367
29,FY24,Latin America,El Salvador,power_total,98051.13821243182
29,FY24,Latin America,El Salvador,safety_f,5960.558322333904
29,FY24,Latin America,El Salvador,safety_m,1345.5108260235586
29,FY24,Latin America,El Salvador,safety_total,7306.069148357462
29,FY24,Latin America,El Salvador,wb_f,2008.276926507339
29,FY24,Latin America,El Salvador,wb_m,1152.535157852002
29,FY24,Latin America,El Salvador,wb_total,3160.8120843593415
29,FY24,Latin America,El Salvador,clients_f,67491.5968645108
29,FY24,Latin America,El Salvador,clients_m,34581.860081702434
29,FY24,Latin America,El Salvador,clients_total,102073.45694621322
29,FY24,Latin America,Guatemala,edu_f,395.6417642614334
29,FY24,Latin America,Guatemala,edu_m,465.9665384804731
29,FY24,Latin America,Guatemala,edu_total,861.6083027419065
29,FY24,Latin America,Guatemala,health_f,0
29,FY24,Latin America,Guatemala,health_m,0
29,FY24,Latin America,Guatemala,health_total,0
29,FY24,Latin America,Guatemala,power_f,4665.329375037463
29,FY24,Latin America,Guatemala,power_m,2895.156848196748
29,FY24,Latin America,Guatemala,power_total,7560.486223234211
29,FY24,Latin America,Guatemala,safety_f,8735.662866796469
29,FY24,Latin America,Guatemala,safety_m,3385.290621430755
29,FY24,Latin America,Guatemala,safety_total,12120.953488227224
29,FY24,Latin America,Guatemala,wb_f,3258.5945476454995
29,FY24,Latin America,Guatemala,wb_m,331.34646283539917
29,FY24,Latin America,Guatemala,wb_total,3589.9410104808985
29,FY24,Latin America,Guatemala,clients_f,12706.46759799021
29,FY24,Latin America,Guatemala,clients_m,5006.342545106498
29,FY24,Latin America,Guatemala,clients_total,17712.810143096707
29,FY24,Latin America,Honduras,edu_f,72.72511887651416
29,FY24,Latin America,Honduras,edu_m,65.27655125635232
29,FY24,Latin America,Honduras,edu_total,138.00167013286648
29,FY24,Latin America,Honduras,health_f,0
29,FY24,Latin America,Honduras,health_m,0
29,FY24,Latin America,Honduras,health_total,0
29,FY24,Latin America,Honduras,power_f,3622.26711285817
29,FY24,Latin America,Honduras,power_m,1708.9955867280753
29,FY24,Latin America,Honduras,power_total,5331.262699586246
29,FY24,Latin America,Honduras,safety_f,7307.740206307955
29,FY24,Latin America,Honduras,safety_m,2160.9843666737406
29,FY24,Latin America,Honduras,safety_total,9468.724572981697
29,FY24,Latin America,Honduras,wb_f,2391.9997121765605
29,FY24,Latin America,Honduras,wb_m,815.0167238427898
29,FY24,Latin America,Honduras,wb_total,3207.0164360193503
29,FY24,Latin America,Honduras,clients_f,9912.901695035602
29,FY24,Latin America,Honduras,clients_m,3278.507940289963
29,FY24,Latin America,Honduras,clients_total,13191.409635325566
29,FY24,Latin America,Mexico,edu_f,0
29,FY24,Latin America,Mexico,edu_m,0
29,FY24,Latin America,Mexico,edu_total,0
29,FY24,Latin America,Mexico,health_f,2066.710341807277
29,FY24,Latin America,Mexico,health_m,2123.0616431921612
29,FY24,Latin America,Mexico,health_total,4189.771984999437
29,FY24,Latin America,Mexico,power_f,6283.785408477871
29,FY24,Latin America,Mexico,power_m,5352.182773662253
29,FY24,Latin America,Mexico,power_total,11635.968182140125
29,FY24,Latin America,Mexico,safety_f,463.1169658407183
29,FY24,Latin America,Mexico,safety_m,214.40258705981475
29,FY24,Latin America,Mexico,safety_total,677.5195529005331
29,FY24,Latin America,Mexico,wb_f,431.08318322723846
29,FY24,Latin America,Mexico,wb_m,569.9714359092453
29,FY24,Latin America,Mexico,wb_total,1001.0546191364838
29,FY24,Latin America,Mexico,clients_f,7764.552516403998
29,FY24,Latin America,Mexico,clients_m,6804.994180424554
29,FY24,Latin America,Mexico,clients_total,14569.546696828556
29,FY24,Latin America,Peru,edu_f,0
29,FY24,Latin America,Peru,edu_m,0
29,FY24,Latin America,Peru,edu_total,0
29,FY24,Latin America,Peru,health_f,17312.23289907852
29,FY24,Latin America,Peru,health_m,9595.482460619096
29,FY24,Latin America,Peru,health_total,26907.715359697617
29,FY24,Latin America,Peru,power_f,103.16010164827996
29,FY24,Latin America,Peru,power_m,29.12152464734685
29,FY24,Latin America,Peru,power_total,132.2816262956268
29,FY24,Latin America,Peru,safety_f,9017.209849891538
29,FY24,Latin America,Peru,safety_m,3057.8192055726063
29,FY24,Latin America,Peru,safety_total,12075.029055464143
29,FY24,Latin America,Peru,wb_f,1695.6414177105953
29,FY24,Latin America,Peru,wb_m,376.8166238052888
29,FY24,Latin America,Peru,wb_total,2072.4580415158844
29,FY24,Latin America,Peru,clients_f,24785.047237970462
29,FY24,Latin America,Peru,clients_m,12018.263394909114
29,FY24,Latin America,Peru,clients_total,36803.31063287957
29,FY24,Latin America,Venezuela,edu_f,354.28087108403747
29,FY24,Latin America,Venezuela,edu_m,368.9917802769589
